Category,Term,ID,adj_pval,negative_log10_of_adjusted_p_value,term_size,query_size,intersection_size,effective_domain_size,Genes
GO:BP,regulation of cellular response to stress,GO:0080135,1,0,512,414,20,21031,"PML,EGFR,SFRP2,MAPK3,DPF3,HIC1,KMT5B,KCNK2,PTPRS,OTUB1,CD44,EFHD1,NEO1,TAOK3,KDM6A,5MP1,TADA1,UBXN1,WDR48,CYREN"
GO:BP,regulation of response to stress,GO:0080134,1,0,1340,414,42,21031,"IL33,PML,CD109,EGFR,CD9,ENPP4,SFRP2,GBP2,PAK3,MAPK3,DPF3,HIC1,KMT5B,KCNK2,KANK1,SESN3,EPHB2,ANO6,TLR3,PTPRS,JAK2,OTUB1,CD44,EFHD1,SRSF6,TKFC,DDX3X,NEO1,TAOK3,KDM6A,OTUD4,ANXA2,ANXA1,5MP1,SESN2,XRCC6,TADA1,UBXN1,ARRB2,WDR48,CAV1,CYREN"
GO:BP,DNA demethylation,GO:0080111,1,0,34,414,2,21031,"APEX1,OTUD4"
GO:BP,endocytosis involved in viral entry into host cell,GO:0075509,1,0,13,414,2,21031,"CAV2,CAV1"
GO:BP,protein localization to microtubule cytoskeleton,GO:0072698,1,0,55,414,2,21031,"BBS4,NUMA1"
GO:BP,protein localization to cell cortex,GO:0072697,1,0,11,414,1,21031,NUMA1
GO:BP,T cell extravasation,GO:0072683,1,0,14,414,1,21031,ICAM1
GO:BP,T cell migration,GO:0072678,1,0,74,414,2,21031,"ICAM1,PLEC"
GO:BP,lymphocyte migration,GO:0072676,1,0,124,414,3,21031,"GAS6,ICAM1,PLEC"
GO:BP,osteoclast fusion,GO:0072675,1,0,6,414,1,21031,CD109
GO:BP,multinuclear osteoclast differentiation,GO:0072674,1,0,9,414,1,21031,CD109
GO:BP,lamellipodium morphogenesis,GO:0072673,1,0,18,414,2,21031,"KANK1,CD44"
GO:BP,establishment of protein localization to vacuole,GO:0072666,1,0,65,414,2,21031,"SNF8,PXK"
GO:BP,protein localization to vacuole,GO:0072665,1,0,88,414,3,21031,"GBP1,SNF8,PXK"
GO:BP,establishment of protein localization to peroxisome,GO:0072663,1,0,21,414,1,21031,HACL1
GO:BP,protein localization to peroxisome,GO:0072662,1,0,21,414,1,21031,HACL1
GO:BP,protein localization to plasma membrane,GO:0072659,1,0,293,414,15,21031,"TNIK,EGFR,EHD3,GBP1,MMP14,EHD1,EHD2,GAS6,BBS2,LAMA5,EPHB2,LRP1,PLS1,ANK1,CDK5"
GO:BP,protein localization to membrane,GO:0072657,1,0,828,414,26,21031,"STX1B,TNIK,EGFR,SYNE3,TIAM1,EHD3,GBP1,MMP14,EHD1,EHD2,MYO1C,STOM,GAS6,BBS2,LAMA5,EPHB2,LRP1,PLS1,MYADM,PARD3,DHRS1,GPC1,ANK1,GET3,CDK5,CAV1"
GO:BP,establishment of protein localization to mitochondrion,GO:0072655,1,0,117,414,1,21031,5MP1
GO:BP,cardiac muscle cell action potential,GO:0086001,1,0,72,414,4,21031,"DMD,TRPM4,BIN1,CAV1"
GO:BP,cardiac muscle cell action potential involved in contraction,GO:0086002,1,0,50,414,3,21031,"TRPM4,BIN1,CAV1"
GO:BP,cardiac muscle cell contraction,GO:0086003,1,0,72,414,3,21031,"TRPM4,BIN1,CAV1"
GO:BP,regulation of cardiac muscle cell contraction,GO:0086004,1,0,34,414,3,21031,"TRPM4,BIN1,CAV1"
GO:BP,bundle of His cell to Purkinje myocyte communication,GO:0086069,1,0,15,414,1,21031,TRPM4
GO:BP,Purkinje myocyte to ventricular cardiac muscle cell communication,GO:0086068,1,0,6,414,1,21031,TRPM4
GO:BP,AV node cell to bundle of His cell communication,GO:0086067,1,0,12,414,1,21031,TRPM4
GO:BP,atrial cardiac muscle cell to AV node cell communication,GO:0086066,1,0,18,414,1,21031,TRPM4
GO:BP,cell communication involved in cardiac conduction,GO:0086065,1,0,57,414,2,21031,"TRPM4,CAV1"
GO:BP,cell communication by electrical coupling involved in cardiac conduction,GO:0086064,1,0,26,414,1,21031,CAV1
GO:BP,membrane depolarization during bundle of His cell action potential,GO:0086048,1,0,3,414,1,21031,TRPM4
GO:BP,membrane depolarization during Purkinje myocyte cell action potential,GO:0086047,1,0,3,414,1,21031,TRPM4
GO:BP,membrane depolarization during AV node cell action potential,GO:0086045,1,0,5,414,1,21031,TRPM4
GO:BP,bundle of His cell action potential,GO:0086043,1,0,7,414,1,21031,TRPM4
GO:BP,regulation of cardiac muscle cell membrane potential,GO:0086036,1,0,7,414,1,21031,EHD3
GO:BP,establishment of protein localization to endoplasmic reticulum,GO:0072599,1,0,267,414,2,21031,"DHRS1,GET3"
GO:BP,Purkinje myocyte to ventricular cardiac muscle cell signaling,GO:0086029,1,0,6,414,1,21031,TRPM4
GO:BP,AV node cell to bundle of His cell signaling,GO:0086027,1,0,10,414,1,21031,TRPM4
GO:BP,atrial cardiac muscle cell to AV node cell signaling,GO:0086026,1,0,18,414,1,21031,TRPM4
GO:BP,cell-cell signaling involved in cardiac conduction,GO:0086019,1,0,32,414,1,21031,TRPM4
GO:BP,Purkinje myocyte action potential,GO:0086017,1,0,4,414,1,21031,TRPM4
GO:BP,AV node cell action potential,GO:0086016,1,0,10,414,1,21031,TRPM4
GO:BP,atrial cardiac muscle cell action potential,GO:0086014,1,0,18,414,1,21031,TRPM4
GO:BP,membrane depolarization during cardiac muscle cell action potential,GO:0086012,1,0,21,414,1,21031,TRPM4
GO:BP,membrane repolarization during action potential,GO:0086011,1,0,28,414,1,21031,CAV1
GO:BP,membrane depolarization during action potential,GO:0086010,1,0,27,414,1,21031,TRPM4
GO:BP,membrane repolarization,GO:0086009,1,0,51,414,1,21031,CAV1
GO:BP,ventricular cardiac muscle cell action potential,GO:0086005,1,0,33,414,3,21031,"TRPM4,BIN1,CAV1"
GO:BP,bundle of His cell to Purkinje myocyte signaling,GO:0086028,1,0,7,414,1,21031,TRPM4
GO:BP,maintenance of protein localization in organelle,GO:0072595,1,0,42,414,4,21031,"PML,SUN2,BBS4,CDK5"
GO:BP,establishment of protein localization to organelle,GO:0072594,1,0,669,414,11,21031,"IL33,PML,SNF8,IPO4,DHRS1,JAK2,IPO8,GET3,5MP1,PXK,HACL1"
GO:BP,reactive oxygen species metabolic process,GO:0072593,1,0,225,414,8,21031,"EGFR,HVCN1,PXDN,PREX1,GRIN1,5MP1,SESN2,FOXO3"
GO:BP,monocarboxylic acid catabolic process,GO:0072329,1,0,132,414,7,21031,"ACOX2,LPIN1,IRS1,IRS2,ACOX3,SESN2,HACL1"
GO:BP,metanephric glomerular epithelial cell development,GO:0072313,1,0,3,414,1,21031,LAMB2
GO:BP,metanephric glomerular epithelial cell differentiation,GO:0072312,1,0,3,414,1,21031,LAMB2
GO:BP,glomerular epithelial cell differentiation,GO:0072311,1,0,23,414,2,21031,"LAMB2,MYO1E"
GO:BP,glomerular epithelial cell development,GO:0072310,1,0,12,414,2,21031,"LAMB2,MYO1E"
GO:BP,mesenchymal stem cell maintenance involved in metanephric nephron morphogenesis,GO:0072309,1,0,2,414,1,21031,PAX8
GO:BP,regulation of metanephric nephron tubule epithelial cell differentiation,GO:0072307,1,0,7,414,2,21031,"PAX8,FAT4"
GO:BP,negative regulation of mesenchymal cell apoptotic process involved in metanephric nephron morphogenesis,GO:0072305,1,0,2,414,1,21031,PAX8
GO:BP,regulation of mesenchymal cell apoptotic process involved in metanephric nephron morphogenesis,GO:0072304,1,0,2,414,1,21031,PAX8
GO:BP,metanephric nephron tubule formation,GO:0072289,1,0,4,414,1,21031,PAX8
GO:BP,metanephric connecting tubule development,GO:0072286,1,0,1,414,1,21031,CALB1
GO:BP,monocarboxylic acid biosynthetic process,GO:0072330,1,0,217,414,4,21031,"ACOX2,RDH10,DEGS1,ANXA1"
GO:BP,metanephric S-shaped body morphogenesis,GO:0072284,1,0,5,414,1,21031,PAX8
GO:BP,metanephric nephron tubule morphogenesis,GO:0072282,1,0,8,414,1,21031,PAX8
GO:BP,metanephric comma-shaped body morphogenesis,GO:0072278,1,0,3,414,1,21031,PAX8
GO:BP,metanephric glomerular basement membrane development,GO:0072274,1,0,1,414,1,21031,LAMB2
GO:BP,metanephric nephron morphogenesis,GO:0072273,1,0,24,414,1,21031,PAX8
GO:BP,metanephric nephron tubule epithelial cell differentiation,GO:0072257,1,0,7,414,2,21031,"PAX8,FAT4"
GO:BP,metanephric glomerular mesangial cell differentiation,GO:0072254,1,0,2,414,1,21031,CD34
GO:BP,metanephric podocyte development,GO:0072249,1,0,3,414,1,21031,LAMB2
GO:BP,metanephric podocyte differentiation,GO:0072248,1,0,3,414,1,21031,LAMB2
GO:BP,metanephric glomerular epithelium development,GO:0072244,1,0,3,414,1,21031,LAMB2
GO:BP,metanephric nephron epithelium development,GO:0072243,1,0,26,414,4,21031,"CALB1,LAMB2,PAX8,FAT4"
GO:BP,metanephric DCT cell differentiation,GO:0072240,1,0,3,414,1,21031,PAX8
GO:BP,metanephric renal vesicle morphogenesis,GO:0072283,1,0,14,414,1,21031,PAX8
GO:BP,metanephric distal tubule development,GO:0072235,1,0,7,414,2,21031,"CALB1,PAX8"
GO:BP,signal transduction by p53 class mediator,GO:0072331,1,0,181,414,7,21031,"PML,HIC1,BOP1,NOP2,CD44,SESN2,FOXO3"
GO:BP,chromosome passenger complex localization to kinetochore,GO:0072356,1,0,1,414,1,21031,RCC2
GO:BP,caveolin-mediated endocytosis,GO:0072584,1,0,11,414,2,21031,"MAPK3,CAV1"
GO:BP,clathrin-dependent endocytosis,GO:0072583,1,0,47,414,2,21031,"STON1,SMAP1"
GO:BP,endothelial cell apoptotic process,GO:0072577,1,0,57,414,4,21031,"GAS6,ANO6,ICAM1,FOXO3"
GO:BP,liver morphogenesis,GO:0072576,1,0,26,414,1,21031,SULF2
GO:BP,epithelial cell proliferation involved in liver morphogenesis,GO:0072575,1,0,24,414,1,21031,SULF2
GO:BP,hepatocyte proliferation,GO:0072574,1,0,24,414,1,21031,SULF2
GO:BP,chemokine (C-X-C motif) ligand 2 production,GO:0072567,1,0,17,414,1,21031,POSTN
GO:BP,T-helper 17 cell lineage commitment,GO:0072540,1,0,16,414,1,21031,JAK1
GO:BP,T-helper 17 cell differentiation,GO:0072539,1,0,33,414,2,21031,"JUNB,JAK1"
GO:BP,T-helper 17 type immune response,GO:0072538,1,0,47,414,4,21031,"JUNB,EPHB2,JAK1,JAK2"
GO:BP,fibroblast activation,GO:0072537,1,0,15,414,1,21031,CYGB
GO:BP,intrinsic apoptotic signaling pathway by p53 class mediator,GO:0072332,1,0,85,414,2,21031,"PML,CD44"
GO:BP,pyrimidine-containing compound catabolic process,GO:0072529,1,0,38,414,2,21031,"NEIL2,NT5C"
GO:BP,pyridine-containing compound catabolic process,GO:0072526,1,0,98,414,3,21031,"ALDOC,GALK1,NCOR1"
GO:BP,pyridine-containing compound biosynthetic process,GO:0072525,1,0,31,414,3,21031,"NAMPT,NNMT,PNPO"
GO:BP,pyridine-containing compound metabolic process,GO:0072524,1,0,172,414,6,21031,"NAMPT,ALDOC,NNMT,GALK1,PNPO,NCOR1"
GO:BP,purine-containing compound catabolic process,GO:0072523,1,0,151,414,7,21031,"ENPP4,NT5C,ALDOC,GALK1,AMPD3,NCOR1,NUDT4"
GO:BP,purine-containing compound biosynthetic process,GO:0072522,1,0,266,414,7,21031,"NAMPT,ACSL1,AMPD2,MTAP,NNMT,COASY,AMPD3"
GO:BP,purine-containing compound metabolic process,GO:0072521,1,0,567,414,14,21031,"ENPP4,NAMPT,ACSL1,AMPD2,NT5C,MTAP,ALDOC,NNMT,GALK1,COASY,AMPD3,NCOR1,NUDT4,OARD1"
GO:BP,seminiferous tubule development,GO:0072520,1,0,17,414,2,21031,"FER,WDR48"
GO:BP,mesenchymal stem cell differentiation,GO:0072497,1,0,11,414,1,21031,LTBP3
GO:BP,microtubule anchoring at microtubule organizing center,GO:0072393,1,0,14,414,2,21031,"BBS4,NINL"
GO:BP,plus-end-directed organelle transport along microtubule,GO:0072386,1,0,7,414,1,21031,5MP1
GO:BP,organelle transport along microtubule,GO:0072384,1,0,88,414,4,21031,"SUN2,5MP1,SYNE2,AP3S2"
GO:BP,pyrimidine-containing compound metabolic process,GO:0072527,1,0,85,414,2,21031,"NEIL2,NT5C"
GO:BP,negative regulation of mast cell activation involved in immune response,GO:0033007,1,0,4,414,1,21031,FER
GO:BP,negative regulation of ion transmembrane transporter activity,GO:0032413,1,0,56,414,3,21031,"GSTO1,EPHB2,CAV1"
GO:BP,negative regulation of mast cell activation,GO:0033004,1,0,10,414,1,21031,FER
GO:BP,regulation of cell growth,GO:0001558,1,0,424,414,18,21031,"PML,FHL1,EGFR,PSRC1,PTPRJ,SFRP2,MMP14,OGFR,SIPA1,ISLR2,TRPV2,PTPRS,MEGF8,DDX3X,CDK5,5MP1,SESN2,TEAD1"
GO:BP,oocyte maturation,GO:0001556,1,0,34,414,1,21031,FOXO3
GO:BP,ovarian cumulus expansion,GO:0001550,1,0,4,414,1,21031,PTX3
GO:BP,antral ovarian follicle growth,GO:0001547,1,0,12,414,2,21031,"PTX3,FOXO3"
GO:BP,initiation of primordial ovarian follicle growth,GO:0001544,1,0,2,414,1,21031,FOXO3
GO:BP,ovulation from ovarian follicle,GO:0001542,1,0,9,414,1,21031,FOXO3
GO:BP,ovarian follicle development,GO:0001541,1,0,57,414,3,21031,"PTX3,MMP14,FOXO3"
GO:BP,cilium or flagellum-dependent cell motility,GO:0001539,1,0,168,414,2,21031,"BBS2,BBS4"
GO:BP,retinoid metabolic process,GO:0001523,1,0,83,414,6,21031,"RDH10,RLBP1,DHRS3,LRP1,RDH5,RDH13"
GO:BP,prostaglandin biosynthetic process,GO:0001516,1,0,29,414,1,21031,ANXA1
GO:BP,RNA methylation,GO:0001510,1,0,92,414,3,21031,"MTO1,LARP7,NOP2"
GO:BP,action potential,GO:0001508,1,0,144,414,4,21031,"DMD,TRPM4,BIN1,CAV1"
GO:BP,neurotransmitter uptake,GO:0001504,1,0,45,414,1,21031,GFAP
GO:BP,cartilage condensation,GO:0001502,1,0,20,414,1,21031,MGP
GO:BP,response to acid chemical,GO:0001101,1,0,141,414,7,21031,"EGFR,SIPA1,GRIN1,SESN3,ZEB1,PLEC,SESN2"
GO:BP,mitochondrial RNA processing,GO:0000963,1,0,21,414,1,21031,MTO1
GO:BP,mitochondrial RNA metabolic process,GO:0000959,1,0,52,414,2,21031,"MTO1,FOXO3"
GO:BP,nuclear-transcribed mRNA catabolic process,GO:0000956,1,0,131,414,2,21031,"DCPS,PARN"
GO:BP,actomyosin contractile ring assembly,GO:0000915,1,0,9,414,1,21031,PLEC
GO:BP,assembly of actomyosin apparatus involved in cytokinesis,GO:0000912,1,0,9,414,1,21031,PLEC
GO:BP,cytokinesis,GO:0000910,1,0,189,414,5,21031,"SVIL,CHMP6,FSD1,BBS4,PLEC"
GO:BP,sister chromatid segregation,GO:0000819,1,0,230,414,5,21031,"PSRC1,DPF3,CHMP6,NUMA1,RIOK2"
GO:BP,syncytium formation by plasma membrane fusion,GO:0000768,1,0,62,414,6,21031,"CD109,CD9,EHD1,EHD2,CDON,NEO1"
GO:BP,fatty acid alpha-oxidation,GO:0001561,1,0,8,414,1,21031,HACL1
GO:BP,DNA double-strand break processing,GO:0000729,1,0,21,414,1,21031,RAD50
GO:BP,response to protozoan,GO:0001562,1,0,30,414,2,21031,"GBP1,GBP2"
GO:BP,vasculogenesis,GO:0001570,1,0,84,414,6,21031,"JUNB,CD34,MYO1E,HDAC7,CAV1,ZMIZ1"
GO:BP,formation of cytoplasmic translation initiation complex,GO:0001732,1,0,16,414,1,21031,EIF3J
GO:BP,formation of translation preinitiation complex,GO:0001731,1,0,10,414,1,21031,DHX29
GO:BP,mesodermal cell fate commitment,GO:0001710,1,0,18,414,2,21031,"SFRP2,FGFR1"
GO:BP,cell fate specification,GO:0001708,1,0,114,414,4,21031,"NFIB,SFRP2,FGFR1,CDON"
GO:BP,mesoderm formation,GO:0001707,1,0,74,414,5,21031,"SFRP2,FGFR1,KDM6A,ARMC5,TWSG1"
GO:BP,endoderm formation,GO:0001706,1,0,59,414,1,21031,MMP14
GO:BP,formation of primary germ layer,GO:0001704,1,0,128,414,6,21031,"SFRP2,MMP14,FGFR1,KDM6A,ARMC5,TWSG1"
GO:BP,gastrulation with mouth forming second,GO:0001702,1,0,27,414,2,21031,"UGDH,MEGF8"
GO:BP,in utero embryonic development,GO:0001701,1,0,410,414,11,21031,"EGFR,RDH10,JUNB,MYO1E,FGFR1,BMI1,PLOD3,KDM6A,ARMC5,BTF3,ZMIZ1"
GO:BP,histamine catabolic process,GO:0001695,1,0,1,414,1,21031,HNMT
GO:BP,histamine metabolic process,GO:0001692,1,0,6,414,1,21031,HNMT
GO:BP,intracellular glucose homeostasis,GO:0001678,1,0,165,414,6,21031,"TIAM1,IRS2,TRPM4,GAS6,ICAM1,FOXO3"
GO:BP,long-chain fatty acid metabolic process,GO:0001676,1,0,109,414,3,21031,"ACSL1,ABHD6,HACL1"
GO:BP,response to hypoxia,GO:0001666,1,0,303,414,9,21031,"POSTN,PML,CYGB,MMP14,ITPR1,KCNK2,KDM6A,FOXO3,CAV1"
GO:BP,behavioral fear response,GO:0001662,1,0,43,414,1,21031,EPHB2
GO:BP,temperature homeostasis,GO:0001659,1,0,184,414,8,21031,"LAMA4,ACSL1,LPIN1,ABHD6,TRPV2,JAK2,GRB10,CAV1"
GO:BP,branching involved in ureteric bud morphogenesis,GO:0001658,1,0,62,414,3,21031,"PAX8,FAT4,LAMA5"
GO:BP,ureteric bud development,GO:0001657,1,0,101,414,7,21031,"CALB1,SDC4,PAX8,FAT4,FGFR1,LAMA5,SMAD5"
GO:BP,metanephros development,GO:0001656,1,0,94,414,6,21031,"CALB1,LAMB2,RDH10,CD34,PAX8,FAT4"
GO:BP,urogenital system development,GO:0001655,1,0,68,414,3,21031,"PAX8,EPHB2,ANXA1"
GO:BP,eye development,GO:0001654,1,0,402,414,16,21031,"CALB1,LAMB2,EGFR,DCLK1,NFIB,GPM6A,RDH10,NHS,PXDN,RHOJ,EPHB2,ZEB1,BBS4,RDH13,CDON,TWSG1"
GO:BP,osteoblast differentiation,GO:0001649,1,0,231,414,10,21031,"GDPD2,SFRP2,JUNB,CSPG2,TRPM4,SMAD5,HDAC7,SUCO,RRBP1,TWSG1"
GO:BP,microtubule bundle formation,GO:0001578,1,0,127,414,4,21031,"PSRC1,DCLK1,BBS2,NUMA1"
GO:BP,branching involved in blood vessel morphogenesis,GO:0001569,1,0,34,414,1,21031,SFRP2
GO:BP,recombinational repair,GO:0000725,1,0,181,414,3,21031,"XRCC6,ERCC5,WDR48"
GO:BP,double-strand break repair via homologous recombination,GO:0000724,1,0,176,414,2,21031,"ERCC5,WDR48"
GO:BP,telomere maintenance,GO:0000723,1,0,160,414,6,21031,"PML,MAPK3,APEX1,PARN,XRCC6,RAD50"
GO:BP,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",GO:0000288,1,0,69,414,2,21031,"DCPS,PARN"
GO:BP,mitotic cytokinesis,GO:0000281,1,0,90,414,2,21031,"CHMP6,BBS4"
GO:BP,nuclear division,GO:0000280,1,0,447,414,10,21031,"PSRC1,NFIB,EPS8,CHMP6,PHIP,CAV2,NUMA1,BROX,REEP3,RAD50"
GO:BP,polysaccharide biosynthetic process,GO:0000271,1,0,64,414,4,21031,"IRS1,IRS2,GYS1,GRB10"
GO:BP,mitochondrial fission,GO:0000266,1,0,41,414,1,21031,5MP1
GO:BP,allantoin metabolic process,GO:0000255,1,0,9,414,1,21031,NT5C
GO:BP,spliceosomal complex assembly,GO:0000245,1,0,353,414,4,21031,"SETX,SRSF6,PTBP2,SRSF5"
GO:BP,spliceosomal tri-snRNP complex assembly,GO:0000244,1,0,1211,414,1,21031,MMAB
GO:BP,microtubule cytoskeleton organization,GO:0000226,1,0,659,414,22,21031,"PSRC1,MET,DCLK1,CLIP2,SUN2,CHMP6,RTTN,BBS2,FSD1,PARD3,BBS4,NINL,GPSM1,TACC2,NUMA1,FER,CDK5,5MP1,SYNE2,TBCD,TACC1,NCOR1"
GO:BP,protein polyubiquitination,GO:0000209,1,0,261,414,7,21031,"SASH1,THOP1,CUL4B,DDX3X,ZFP91,TRAF2,CDC26"
GO:BP,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",GO:0000184,1,0,48,414,1,21031,PARN
GO:BP,rRNA modification,GO:0000154,1,0,35,414,1,21031,NOP2
GO:BP,establishment of mitotic spindle orientation,GO:0000132,1,0,37,414,2,21031,"GPSM1,NUMA1"
GO:BP,negative regulation of transcription by RNA polymerase II,GO:0000122,1,0,986,414,23,21031,"IL33,KANK2,NFIX,RUNX1,ARX,HIC1,DACH1,LARP7,FGFR1,SMAD5,BMI1,ERF,BIN1,ZEB1,HDAC7,NFIC,FOXO3,CTCF,CAV1,NCOR1,NOC2L,TLE5,CCND3"
GO:BP,sulfur amino acid catabolic process,GO:0000098,1,0,10,414,1,21031,MTRR
GO:BP,sulfur amino acid biosynthetic process,GO:0000097,1,0,16,414,2,21031,"MTRR,MTAP"
GO:BP,sulfur amino acid metabolic process,GO:0000096,1,0,33,414,2,21031,"MTRR,MTAP"
GO:BP,G2/M transition of mitotic cell cycle,GO:0000086,1,0,138,414,5,21031,"FHL1,CCNY,TAOK3,RCC2,RAD50"
GO:BP,G1/S transition of mitotic cell cycle,GO:0000082,1,0,213,414,9,21031,"KANK2,PML,FHL1,EGFR,DPF3,CUL4B,DDX3X,ANXA1,CCND3"
GO:BP,regulation of cyclin-dependent protein serine/threonine kinase activity,GO:0000079,1,0,85,414,4,21031,"EGFR,PSRC1,CCNY,CCND3"
GO:BP,DNA damage checkpoint signaling,GO:0000077,1,0,131,414,4,21031,"PML,XPC,TAOK3,CDC5L"
GO:BP,cell cycle checkpoint signaling,GO:0000075,1,0,197,414,5,21031,"PML,XPC,TAOK3,CDC5L,RAD50"
GO:BP,mitotic sister chromatid segregation,GO:0000070,1,0,189,414,3,21031,"PSRC1,CHMP6,NUMA1"
GO:BP,nuclear-transcribed mRNA poly(A) tail shortening,GO:0000289,1,0,34,414,1,21031,PARN
GO:BP,deadenylation-dependent decapping of nuclear-transcribed mRNA,GO:0000290,1,0,11,414,1,21031,DCPS
GO:BP,"nuclear-transcribed mRNA catabolic process, exonucleolytic",GO:0000291,1,0,20,414,1,21031,DCPS
GO:BP,response to reactive oxygen species,GO:0000302,1,0,197,414,12,21031,"EGFR,MET,MAPK3,SETX,SESN3,ADPRS,FER,ANXA1,5MP1,AGAP3,SESN2,FOXO3"
GO:BP,telomere maintenance via recombination,GO:0000722,1,0,14,414,1,21031,RAD50
GO:BP,pyrimidine dimer repair by nucleotide-excision repair,GO:0000720,1,0,3,414,1,21031,XPC
GO:BP,embryonic axis specification,GO:0000578,1,0,42,414,1,21031,KDM6A
GO:BP,box H/ACA RNA 3'-end processing,GO:0000495,1,0,2,414,1,21031,PARN
GO:BP,box C/D RNA 3'-end processing,GO:0000494,1,0,3,414,1,21031,LARP7
GO:BP,"endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",GO:0000479,1,0,17,414,1,21031,BOP1
GO:BP,maturation of LSU-rRNA,GO:0000470,1,0,28,414,3,21031,"BOP1,NOP2,MAK16"
GO:BP,"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",GO:0000466,1,0,25,414,1,21031,BOP1
GO:BP,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",GO:0000463,1,0,16,414,1,21031,BOP1
GO:BP,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",GO:0000462,1,0,35,414,1,21031,SLX9
GO:BP,maturation of 5.8S rRNA,GO:0000460,1,0,36,414,2,21031,"BOP1,MAK16"
GO:BP,establishment of planar polarity,GO:0001736,1,0,38,414,3,21031,"ASTN2,SFRP2,FZD6"
GO:BP,"cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",GO:0000448,1,0,2,414,1,21031,BOP1
GO:BP,protein peptidyl-prolyl isomerization,GO:0000413,1,0,29,414,1,21031,PPIH
GO:BP,"mRNA splicing, via spliceosome",GO:0000398,1,0,1731,414,11,21031,"MMAB,SETX,DCPS,LARP7,PPIH,DDX17,SRSF6,PTBP2,CDC5L,SRSF5,RBM42"
GO:BP,spliceosomal snRNP assembly,GO:0000387,1,0,1237,414,1,21031,MMAB
GO:BP,"regulation of alternative mRNA splicing, via spliceosome",GO:0000381,1,0,55,414,2,21031,"DDX17,SRSF6"
GO:BP,"alternative mRNA splicing, via spliceosome",GO:0000380,1,0,72,414,2,21031,"DDX17,SRSF6"
GO:BP,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",GO:0000377,1,0,1731,414,11,21031,"MMAB,SETX,DCPS,LARP7,PPIH,DDX17,SRSF6,PTBP2,CDC5L,SRSF5,RBM42"
GO:BP,"RNA splicing, via transesterification reactions",GO:0000375,1,0,1735,414,11,21031,"MMAB,SETX,DCPS,LARP7,PPIH,DDX17,SRSF6,PTBP2,CDC5L,SRSF5,RBM42"
GO:BP,"mRNA trans splicing, via spliceosome",GO:0000365,1,0,1142,414,1,21031,MMAB
GO:BP,formation of quadruple SL/U4/U5/U6 snRNP,GO:0000353,1,0,1142,414,1,21031,MMAB
GO:BP,response to oxygen radical,GO:0000305,1,0,25,414,1,21031,ADPRS
GO:BP,response to superoxide,GO:0000303,1,0,24,414,1,21031,ADPRS
GO:BP,autophagy of mitochondrion,GO:0000422,1,0,97,414,1,21031,ATG7
GO:BP,ribosomal small subunit export from nucleus,GO:0000056,1,0,8,414,1,21031,RIOK2
GO:BP,morphogenesis of a polarized epithelium,GO:0001738,1,0,62,414,5,21031,"ASTN2,SFRP2,LAMA5,OPHN1,FZD6"
GO:BP,neural crest cell migration,GO:0001755,1,0,58,414,2,21031,"ANXA6,LAMA5"
GO:BP,cell migration involved in sprouting angiogenesis,GO:0002042,1,0,55,414,6,21031,"JCAD,RHOJ,EPHB4,ROBO1,HDAC7,ANXA1"
GO:BP,sprouting angiogenesis,GO:0002040,1,0,128,414,7,21031,"JCAD,RHOJ,EPHB4,ROBO1,JAK1,HDAC7,ANXA1"
GO:BP,desensitization of G protein-coupled receptor signaling pathway by arrestin,GO:0002032,1,0,2,414,1,21031,ARRB2
GO:BP,G protein-coupled receptor internalization,GO:0002031,1,0,15,414,2,21031,"ARRB1,ARRB2"
GO:BP,desensitization of G protein-coupled receptor signaling pathway,GO:0002029,1,0,21,414,2,21031,"ARRB1,ARRB2"
GO:BP,regulation of sodium ion transport,GO:0002028,1,0,72,414,1,21031,DMD
GO:BP,regulation of heart rate,GO:0002027,1,0,100,414,4,21031,"DMD,TRPM4,BIN1,CAV1"
GO:BP,regulation of the force of heart contraction,GO:0002026,1,0,26,414,1,21031,CAV1
GO:BP,morphogenesis of an epithelial sheet,GO:0002011,1,0,60,414,2,21031,"CD44,MEGF8"
GO:BP,morphogenesis of an epithelium,GO:0002009,1,0,501,414,21,21031,"HHIP,PML,EGFR,ASTN2,MET,SFRP2,RDH10,MMP14,SDC4,PAX8,FAT4,FGFR1,LAMA5,PLOD3,BBS4,TGM2,CD44,MEGF8,OPHN1,FZD6,KDM6A"
GO:BP,renal system process involved in regulation of blood volume,GO:0001977,1,0,14,414,1,21031,GAS6
GO:BP,suckling behavior,GO:0001967,1,0,12,414,1,21031,DACH1
GO:BP,"synaptic transmission, dopaminergic",GO:0001963,1,0,28,414,2,21031,"CDK5,ARRB2"
