Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-11-2024_Slot1-195_3581.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-11-2024_Slot1-196_3582.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-11-2024_Slot1-197_3584.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-198_3585.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-199_3587.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-200_3588.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-201_3603.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-202_3604.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-203_3605.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-204_3607.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-205_3608.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-13-2024_Slot1-206_3609.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_2ul_2-12-2024_Slot1-195_3592.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_2ul_2-12-2024_Slot1-196_3593.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_2ul_2-12-2024_Slot1-197_3595.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_2ul_2-12-2024_Slot1-198_3596.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_2ul_2-12-2024_Slot1-199_3598.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_2ul_2-12-2024_Slot1-200_3599.d
Q9NVI7	Q9NVI7;Q5T9A4	ATD3A_HUMAN	ATAD3A	ATPase family AAA domain-containing protein 3A		605.405	1010.97	941.875		729.194	443.26	477.924	611.218	1798.04								
Q9NVJ2	Q9NVJ2	ARL8B_HUMAN	ARL8B	ADP-ribosylation factor-like protein 8B							253.577											
Q9NVP1	Q9NVP1	DDX18_HUMAN	DDX18	ATP-dependent RNA helicase DDX18	1344.48	1300.3	1223.47	638.284		1273.75	532.985	668.816	669.847	1308.41	1241.47	674.973						
Q9NVS9	Q9NVS9	PNPO_HUMAN	PNPO	Pyridoxine-5'-phosphate oxidase							327.263											
Q9NVX2	Q9NVX2	NLE1_HUMAN	NLE1	Notchless protein homolog 1				477.11		238.973	316.609					760.148						
Q9NW13	Q9NW13	RBM28_HUMAN	RBM28	RNA-binding protein 28	482.273								470.499	1826.89								
Q9NWT1	Q9NWT1	PK1IP_HUMAN	PAK1IP1	p21-activated protein kinase-interacting protein 1									577.138			200.081						
Q9NWU5	Q9NWU5	RM22_HUMAN	MRPL22	39S ribosomal protein L22, mitochondrial										638.216								
Q9NX14	Q9NX14	NDUBB_HUMAN	NDUFB11	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial			2140.86				900.683	1552.83			2611.27							
Q9NX24	Q9NX24	NHP2_HUMAN	NHP2	H/ACA ribonucleoprotein complex subunit 2	882.849											393.134						
Q9NX40	Q9NX40	OCAD1_HUMAN	OCIAD1	OCIA domain-containing protein 1	912.778	1239.78	1405.24			1871.31	884.08	1071.89		726.404	1214.04							
Q9NX63	Q9NX63	MIC19_HUMAN	CHCHD3	MICOS complex subunit MIC19	2086	2141.82	1996.21	1624.78		1829.63	1390.38	1738.37	1916.18	2426.31	2952.62	1376.91						
Q9NXF1	Q9NXF1	TEX10_HUMAN	TEX10	Testis-expressed protein 10		781.879		663.443			237.208											
Q9NXG2	Q9NXG2	THUM1_HUMAN	THUMPD1	THUMP domain-containing protein 1												178.941						
Q9NXH8	Q9NXH8	TOR4A_HUMAN	TOR4A	Torsin-4A								615.336										
Q9NXW2	Q9NXW2	DJB12_HUMAN	DNAJB12	DnaJ homolog subfamily B member 12						593.134	217.956											
Q9NY12	Q9NY12	GAR1_HUMAN	GAR1	H/ACA ribonucleoprotein complex subunit 1		860.724	592.62		4322.44													
Q9NY33	Q9NY33	DPP3_HUMAN	DPP3	Dipeptidyl peptidase 3					1432.32		558.278					941.417						
Q9NY93	Q9NY93	DDX56_HUMAN	DDX56	Probable ATP-dependent RNA helicase DDX56				1058.22				579.404										
Q9NYF8	Q9NYF8	BCLF1_HUMAN	BCLAF1	Bcl-2-associated transcription factor 1	1260.89		536.535	1263.76				1118.84			246.398							
Q9NYK5	Q9NYK5	RM39_HUMAN	MRPL39	39S ribosomal protein L39, mitochondrial	1246.09	999.341	1023.14	703.413			321.853		960.815		532.92	256.547						
Q9NYL4	Q9NYL4	FKB11_HUMAN	FKBP11	Peptidyl-prolyl cis-trans isomerase FKBP11								796.114										
Q9NYL9	Q9NYL9	TMOD3_HUMAN	TMOD3	Tropomodulin-3	579.268					738.476	911.337	901.028				824.085						
Q9NYU2	Q9NYU2	UGGG1_HUMAN	UGGT1	UDP-glucose:glycoprotein glucosyltransferase 1		788.612	1291.56				274.68	492.674										
Q9NZ01	Q9NZ01	TECR_HUMAN	TECR	Very-long-chain enoyl-CoA reductase			651.754				391.97	428.317	622.122			354.181						
Q9NZ08	Q9NZ08	ERAP1_HUMAN	ERAP1	Endoplasmic reticulum aminopeptidase 1	701.279								397.669			253.627						
Q9NZ32	Q9NZ32	ARP10_HUMAN	ACTR10	Actin-related protein 10							193.297	392.79				322.056						
Q9NZB2	Q9NZB2	F120A_HUMAN	FAM120A	Constitutive coactivator of PPAR-gamma-like protein 1							560.318					294.812						
Q9NZH6	Q9NZH6	IL37_HUMAN	IL37	Interleukin-37					1679.43													
Q9NZH8	Q9NZH8	IL36G_HUMAN	IL36G	Interleukin-36 gamma					1864.49													
Q9NZI8	Q9NZI8	IF2B1_HUMAN	IGF2BP1	Insulin-like growth factor 2 mRNA-binding protein 1	697.446	1039.56	1211.23			1055.56	1134.43	1752.54	1563.98	1150.59		1499.73						
Q9NZJ6	Q9NZJ6	COQ3_HUMAN	COQ3	Ubiquinone biosynthesis O-methyltransferase, mitochondrial									368.935									
Q9NZL4	Q9NZL4	HPBP1_HUMAN	HSPBP1	Hsp70-binding protein 1							392.707					282.304						
Q9NZL9	Q9NZL9	MAT2B_HUMAN	MAT2B	Methionine adenosyltransferase 2 subunit beta						643.378	840.922	239.381				623.647						
Q9NZM1	Q9NZM1	MYOF_HUMAN	MYOF	Myoferlin	1199.83	2333.54	1877.58	1534.42		2029.25	1490.02	504.213	2356	1816.05		861.691						
Q9NZN4	Q9NZN4	EHD2_HUMAN	EHD2	EH domain-containing protein 2			1564.95			1081.04	712.757					894.239						
Q9NZT1	Q9NZT1	CALL5_HUMAN	CALML5	Calmodulin-like protein 5	2995.5	2409.9	2642.35	2002.71	1843.97	2032.02	698.842	1827.37	2388.72	4148.89	3338.6	1289.43						
Q9NZU5	Q9NZU5	LMCD1_HUMAN	LMCD1	LIM and cysteine-rich domains protein 1							1411.41											
Q9NZW5	Q9NZW5	PALS2_HUMAN	PALS2	Protein PALS2							158.177	379.252										
Q9P015	Q9P015	RM15_HUMAN	MRPL15	39S ribosomal protein L15, mitochondrial			966.663				152.046	573.916	814.721		1098.71	204.582						
Q9P0I2	Q9P0I2	EMC3_HUMAN	EMC3	ER membrane protein complex subunit 3						287.734		393.665										
Q9P0J0	Q9P0J0	NDUAD_HUMAN	NDUFA13	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13			520.001			1416.45		1085.05										
Q9P0K7	Q9P0K7	RAI14_HUMAN	RAI14	Ankycorbin		1065.08				975.567		639.603	392.248									
Q9P0L0	Q9P0L0	VAPA_HUMAN	VAPA	Vesicle-associated membrane protein-associated protein A	1637.02	1996.96	1866.56			2033.46	657.005	1230.55	1909.12	1288.72		856.614						
Q9P0R6	Q9P0R6	GSKIP_HUMAN	GSKIP	GSK3B-interacting protein							367.144					245.724						
Q9P258	Q9P258	RCC2_HUMAN	RCC2	Protein RCC2						1574.96	1451.06					1466.74						
Q9P260	Q9P260	RELCH_HUMAN	RELCH	RAB11-binding protein RELCH							249.953											
Q9P289	Q9Y6E0;Q9P289	STK26_HUMAN	STK26	Serine/threonine-protein kinase 26							406.518					629.526						
Q9P2D1	Q9P2D1	CHD7_HUMAN	CHD7	Chromodomain-helicase-DNA-binding protein 7									697.066									
Q9P2E9	Q9P2E9	RRBP1_HUMAN	RRBP1	Ribosome-binding protein 1	1440.37	2108.61	2361.56	2299.87	342.677	1380.31	1144.25	3407.48	1795.75		2679.93	1247.69						
Q9P2J5	Q9P2J5	SYLC_HUMAN	LARS1	Leucine--tRNA ligase, cytoplasmic	1415.34		701.454			1232.25	776.076	593.649		972.692		772.888						
Q9P2K5	Q9P2K5	MYEF2_HUMAN	MYEF2	Myelin expression factor 2	508.63	620.398	543.836	973.824			211.655	497.53				377.432						
Q9P2R3	Q9P2R3	ANFY1_HUMAN	ANKFY1	Rabankyrin-5							409.007					237.328						
Q9P2R7	Q9P2R7	SUCB1_HUMAN	SUCLA2	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial			1277.04	1105.1		577.501	435.255	683.041	842.261	2682.36		973.669						
Q9UBE0	Q9UBE0	SAE1_HUMAN	SAE1	SUMO-activating enzyme subunit 1						3444.36	819.966	1571.57				1515.74						
Q9UBF2	Q9UBF2	COPG2_HUMAN	COPG2	Coatomer subunit gamma-2							752.861					570.275						
Q9UBI1	Q9UBI1	COMD3_HUMAN	COMMD3	COMM domain-containing protein 3							265.615					500.213						
Q9UBI6	Q9UBI6	GBG12_HUMAN	GNG12	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12	1340.9	1777.16	1653.95			1424.8	1220.28	904.396	1040.76	1789.96	1652.61	1226.92						
Q9UBM7	Q9UBM7	DHCR7_HUMAN	DHCR7	7-dehydrocholesterol reductase	1567.73	2038.02	1615.73	2255.27	1008.9	2011.63	1043.33	1995.72	1744.39	2193.49	1703.16	1432.75						
Q9UBQ0	Q9UBQ0	VPS29_HUMAN	VPS29	Vacuolar protein sorting-associated protein 29							1096.61					2025.17						
Q9UBQ5	Q9UBQ5	EIF3K_HUMAN	EIF3K	Eukaryotic translation initiation factor 3 subunit K						1365.29	485.43					662.92						
Q9UBQ7	Q9UBQ7	GRHPR_HUMAN	GRHPR	Glyoxylate reductase/hydroxypyruvate reductase	1040.17	2326.02	702.328	732.061		1040.7	740.62	656.816	933.397		1800.05	684.731						
Q9UBR2	Q9UBR2	CATZ_HUMAN	CTSZ	Cathepsin Z	1486.44		1024.79			457.42	925.805	1164.29	336.452	787.57	568.025	447.166						
Q9UBR5	Q9UBR5	CKLF_HUMAN	CKLF	Chemokine-like factor										568.117								
Q9UBS4	Q9UBS4	DJB11_HUMAN	DNAJB11	DnaJ homolog subfamily B member 11						978.216		320.721										
Q9UBT2	Q9UBT2	SAE2_HUMAN	UBA2	SUMO-activating enzyme subunit 2			1473.96			3462.24	1706.76	1399.61				2030.49						
Q9UBU9	Q9UBU9	NXF1_HUMAN	NXF1	Nuclear RNA export factor 1				526.358														
Q9UBV2	Q9UBV2	SE1L1_HUMAN	SEL1L	Protein sel-1 homolog 1		971.217				433.603		380.97				325.594						
Q9UBX3	Q9UBX3	DIC_HUMAN	SLC25A10	Mitochondrial dicarboxylate carrier		805.509	913.871									255.404						
Q9UDW1	Q9UDW1	QCR9_HUMAN	UQCR10	Cytochrome b-c1 complex subunit 9	1541.52	2110.23	3220.28	3316.55		3052.45	1288.98	2378.45	3260.32	3729.54	1931.24	1949.22						
Q9UEE9	Q9UEE9	CFDP1_HUMAN	CFDP1	Craniofacial development protein 1							322.937											
Q9UFW8	Q9UFW8	CGBP1_HUMAN	CGGBP1	CGG triplet repeat-binding protein 1							346.985											
Q9UG63	Q9UG63	ABCF2_HUMAN	ABCF2	ATP-binding cassette sub-family F member 2							575.295					500.155						
Q9UGP8	Q9UGP8	SEC63_HUMAN	SEC63	Translocation protein SEC63 homolog							261.157	367.305										
Q9UHA3	Q9UHA3	RLP24_HUMAN	RSL24D1	Probable ribosome biogenesis protein RLP24		309.866				564.101	257.846	253.89	384.382									
Q9UHB9	Q9UHB9	SRP68_HUMAN	SRP68	Signal recognition particle subunit SRP68							916.322					768.636						
Q9UHD8	Q9UHD8	SEPT9_HUMAN	SEPTIN9	Septin-9			1372.23			2847.24	1251.05	1204.34				1300.98						
Q9UHG3	Q9UHG3	PCYOX_HUMAN	PCYOX1	Prenylcysteine oxidase 1		653.238			2540.73	1140.79	563.206	1369.29	563.747			626.262						
Q9UHR5	Q9UHR5	S30BP_HUMAN	SAP30BP	SAP30-binding protein							212.217					429.673						
Q9UHV5	Q9UHV5	RPGFL_HUMAN	RAPGEFL1	Rap guanine nucleotide exchange factor-like 1					136.149													
Q9UHV9	Q9UHV9	PFD2_HUMAN	PFDN2	Prefoldin subunit 2		320.235				664.23	1851.6	485.048	381.917			1440.38						
Q9UHX1	Q9UHX1	PUF60_HUMAN	PUF60	Poly(U)-binding-splicing factor PUF60	827.519	1372.21				1400.38	526.936	1478.42		804.189								
Q9UHY7	Q9UHY7	ENOPH_HUMAN	ENOPH1	Enolase-phosphatase E1							536.255					925.515						
Q9UI10	Q9UI10	EI2BD_HUMAN	EIF2B4	Translation initiation factor eIF-2B subunit delta							652.669					455.988						
Q9UI12	Q9UI12	VATH_HUMAN	ATP6V1H	V-type proton ATPase subunit H							777.05											
Q9UI14	Q9UI14	PRAF1_HUMAN	RABAC1	Prenylated Rab acceptor protein 1			1015.96					394.488										
Q9UI30	Q9UI30	TR112_HUMAN	TRMT112	Multifunctional methyltransferase subunit TRM112-like protein							225.292					443.296						
Q9UI42	Q9UI42	CBPA4_HUMAN	CPA4	Carboxypeptidase A4					8023.76													
Q9UIA9	Q9UIA9	XPO7_HUMAN	XPO7	Exportin-7	388.118						115.981		166.3			493.485						
Q9UIG0	Q9UIG0	BAZ1B_HUMAN	BAZ1B	Tyrosine-protein kinase BAZ1B							138.64											
Q9UII2	Q9UII2	ATIF1_HUMAN	ATP5IF1	ATPase inhibitor, mitochondrial							959.139	1037.1	880.927		966.84							
Q9UIJ7	Q9UIJ7	KAD3_HUMAN	AK3	GTP:AMP phosphotransferase AK3, mitochondrial			1372.89	1875.79		1209.67	1003.38	1001.88	1561.48	2969.51		1636.42						
Q9UJ70	Q9UJ70	NAGK_HUMAN	NAGK	N-acetyl-D-glucosamine kinase					5117.27		520.303					552.486						
Q9UJA5	Q9UJA5	TRM6_HUMAN	TRMT6	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6						797.83						232.804						
Q9UJS0	Q9UJS0	CMC2_HUMAN	SLC25A13	Calcium-binding mitochondrial carrier protein Aralar2	1276.58	1326.68	1649.39	2290.16	712.256	1639.13	1024.29	1000.3	1433.9	2289.88	1708.09	1107.81						
Q9UJU6	Q9UJU6	DBNL_HUMAN	DBNL	Drebrin-like protein							932.941					614.875						
Q9UJW0	Q9UJW0	DCTN4_HUMAN	DCTN4	Dynactin subunit 4						369.491						326.372						
Q9UJX2	Q9UJX2	CDC23_HUMAN	CDC23	Cell division cycle protein 23 homolog							515.901											
Q9UJZ1	Q9UJZ1	STML2_HUMAN	STOML2	Stomatin-like protein 2, mitochondrial	2149.45	1726.22	3776.36	2223.94		1905.8	1083.76	1979.22	2566.19	2379.86	1579.22	1697.19						
Q9UK76	Q9UK76	JUPI1_HUMAN	JPT1	Jupiter microtubule associated homolog 1						492.527	288.975					424.831						
Q9UKD2	Q9UKD2	MRT4_HUMAN	MRTO4	mRNA turnover protein 4 homolog							950.819	514.234				508.812						
Q9UKF6	Q9UKF6	CPSF3_HUMAN	CPSF3	Cleavage and polyadenylation specificity factor subunit 3							397.605		411.596			626.569						
Q9UKK3	Q9UKK3	PARP4_HUMAN	PARP4	Protein mono-ADP-ribosyltransferase PARP4							396.589					322.017						
Q9UKK9	Q9UKK9	NUDT5_HUMAN	NUDT5	ADP-sugar pyrophosphatase					1817.88	1007.65	776.741					1084.11						
Q9UKM9	Q9UKM9	RALY_HUMAN	RALY	RNA-binding protein Raly	3180.46	3521.75	2246.45	2165.48	1545.71	3409.35	1583.61	2783.28	2855.75	3060.15	3077.83	2094.76						
Q9UKV3	Q9UKV3	ACINU_HUMAN	ACIN1	Apoptotic chromatin condensation inducer in the nucleus				1501.36			265.102	1271.57	979.882	409.102		330.234						
Q9UKY7	Q9UKY7	CDV3_HUMAN	CDV3	Protein CDV3 homolog							694.758					600.108						
Q9UL18	Q9UL18;Q9H9G7;Q9UKV8;Q9HCK5	AGO1_HUMAN	AGO1	Protein argonaute-1					779.387													
Q9UL25	Q9UL25	RAB21_HUMAN	RAB21	Ras-related protein Rab-21						1113.99	174.696	291.318		969.618		716.805						
Q9UL46	Q9UL46	PSME2_HUMAN	PSME2	Proteasome activator complex subunit 2		201.878	1837.07				809.631					1563.2						
Q9UL63	Q9UL63	MKLN1_HUMAN	MKLN1	Muskelin		4052.85	4189.57	4809.92		2726.98	1258.56		4384.63	3051.9	4617.04	1380.72						
Q9ULC4	Q9ULC4	MCTS1_HUMAN	MCTS1	Malignant T-cell-amplified sequence 1							1017.72					1399.53						
Q9ULD2	Q9ULD2	MTUS1_HUMAN	MTUS1	Microtubule-associated tumor suppressor 1												434.007						
Q9ULV4	Q9ULV4	COR1C_HUMAN	CORO1C	Coronin-1C						774.797	188.865					168.392						
Q9ULZ3	Q9ULZ3	ASC_HUMAN	PYCARD	Apoptosis-associated speck-like protein containing a CARD							229.955											
Q9UM00	Q9UM00	TMCO1_HUMAN	TMCO1	Calcium load-activated calcium channel		3107.17	1603.25	4154.24		1689.03	662.1	3350.3	914.151			1145.49						
Q9UM54	Q9UM54	MYO6_HUMAN	MYO6	Unconventional myosin-VI							177.65	365.274										
Q9UMS4	Q9UMS4	PRP19_HUMAN	PRPF19	Pre-mRNA-processing factor 19	1778.27	1389.53	1322.35	992.444	557.341	1951.46	1406.41	1550.21	1938.36	1404.92	1584.91	1256.15						
Q9UMX0	Q9UMX0	UBQL1_HUMAN	UBQLN1	Ubiquilin-1							1857.34					2043.59						
Q9UMX5	Q9UMX5	NENF_HUMAN	NENF	Neudesin	1058.54	982.905				1066.79	779.894	1043.82				526.677						
Q9UMY4	O60493;Q9UMY4	SNX12_HUMAN	SNX12	Sorting nexin-12							751.23					835.334						
Q9UN86	Q9UN86	G3BP2_HUMAN	G3BP2	Ras GTPase-activating protein-binding protein 2							402.591											
Q9UNE7	Q9UNE7	CHIP_HUMAN	STUB1	E3 ubiquitin-protein ligase CHIP							295.812					671.171						
Q9UNF0	Q9UNF0	PACN2_HUMAN	PACSIN2	Protein kinase C and casein kinase substrate in neurons protein 2							221.02											
Q9UNH7	Q9UNH7	SNX6_HUMAN	SNX6	Sorting nexin-6							532.101					339.957						
Q9UNL2	Q9UNL2	SSRG_HUMAN	SSR3	Translocon-associated protein subunit gamma	350.645				1011.75	807.237	511.908	1101.63	1068.3		2062.53	636.678						
Q9UNM6	Q9UNM6	PSD13_HUMAN	PSMD13	26S proteasome non-ATPase regulatory subunit 13	567.33		191.497			1227.52	502.549					1033.84						
Q9UNQ0	Q9UNQ0	ABCG2_HUMAN	ABCG2	Broad substrate specificity ATP-binding cassette transporter ABCG2							264.498					507.255						
Q9UNQ2	Q9UNQ2	DIM1_HUMAN	DIMT1	Probable dimethyladenosine transferase						656.981	278.446											
Q9UNX4	Q9UNX4	WDR3_HUMAN	WDR3	WD repeat-containing protein 3	861.878						573.887	355.099		515.156								
Q9UNZ2	Q9UNZ2	NSF1C_HUMAN	NSFL1C	NSFL1 cofactor p47						1722.72	1112.11	537.531				1411.17						
Q9UPN7	Q9UPN7	PP6R1_HUMAN	PPP6R1	Serine/threonine-protein phosphatase 6 regulatory subunit 1							496.509											
Q9UPT5	Q9UPT5	EXOC7_HUMAN	EXOC7	Exocyst complex component 7							194.723											
Q9UQ35	Q9UQ35	SRRM2_HUMAN	SRRM2	Serine/arginine repetitive matrix protein 2	1843.18	1457.08		1205.68		1424.77	692.363	1834.38	1802.02	1997.42	1425.1	1009.24						
Q9UQ80	Q9UQ80	PA2G4_HUMAN	PA2G4	Proliferation-associated protein 2G4	665.989	1301.11	1736.8			2254.47	3190.86	1409.24	778.634			3107.4						
Q9UQE7	Q9UQE7	SMC3_HUMAN	SMC3	Structural maintenance of chromosomes protein 3							368.712	859.02				456.779						
Q9UQN3	Q9UQN3	CHM2B_HUMAN	CHMP2B	Charged multivesicular body protein 2b							327.673					790.57						
Q9Y221	Q9Y221	NIP7_HUMAN	NIP7	60S ribosome subunit biogenesis protein NIP7 homolog				684.574		633.32	430.248			3260.11	818.905	631.769						
Q9Y223	Q9Y223	GLCNE_HUMAN	GNE	Bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase							536.418					146.635						
Q9Y224	Q9Y224	RTRAF_HUMAN	RTRAF	RNA transcription, translation and transport factor protein						1362.57	560.611					292.824						
Q9Y230	Q9Y230	RUVB2_HUMAN	RUVBL2	RuvB-like 2	2143.15	1455.41	3641.94			2049.3	2264.82	1221.08	1490		1570.58	2142.68						
Q9Y262	Q9Y262	EIF3L_HUMAN	EIF3L	Eukaryotic translation initiation factor 3 subunit L			537.894			890.845	1524.16	367.432				1159.39						
Q9Y265	Q9Y265	RUVB1_HUMAN	RUVBL1	RuvB-like 1	2280.01	1724.18	1736.8	605.158		2824.8	2016.68	1197.52	1746.6	1396.29		1572.56						
Q9Y266	Q9Y266	NUDC_HUMAN	NUDC	Nuclear migration protein nudC							1953.78					1596.49						
Q9Y277	Q9Y277	VDAC3_HUMAN	VDAC3	Voltage-dependent anion-selective channel protein 3	3272.81	4174.44	5641.65	3379.29	1871.91	3949.8	2085.93	3023.32	3588.06	5806.16	4035.47	2546.95						
Q9Y281	Q9Y281	COF2_HUMAN	CFL2	Cofilin-2							1317.59					1027.03						
Q9Y285	Q9Y285	SYFA_HUMAN	FARSA	Phenylalanine--tRNA ligase alpha subunit						2151.43	741.402					696.882						
Q9Y295	Q9Y295	DRG1_HUMAN	DRG1	Developmentally-regulated GTP-binding protein 1			1161.66				708.323					554.449						
Q9Y2A7	P55160;Q9Y2A7	NCKP1_HUMAN	NCKAP1	Nck-associated protein 1			523.94				207.114											
Q9Y2B0	Q9Y2B0	CNPY2_HUMAN	CNPY2	Protein canopy homolog 2	2636.29					3694.88	1183.51	2967.45	3673.21	2332.24	2774.53	772.627						
Q9Y2Q3	Q9Y2Q3	GSTK1_HUMAN	GSTK1	Glutathione S-transferase kappa 1	1396.05		1719.7	2247.83			418.021	398.122	1829.76			430.202						
Q9Y2Q9	Q9Y2Q9	RT28_HUMAN	MRPS28	28S ribosomal protein S28, mitochondrial		527.996			618.962	623.626	917.099	1056.6	1777.29	1295.63	1046.4	375.405						
Q9Y2R0	Q9Y2R0	COA3_HUMAN	COA3	Cytochrome c oxidase assembly factor 3 homolog, mitochondrial							453.531	494.595										
Q9Y2R9	Q9Y2R9	RT07_HUMAN	MRPS7	28S ribosomal protein S7, mitochondrial	825.161		731.052			795.942	153.928	555.332	760.662			323.657						
Q9Y2S7	Q9Y2S7	PDIP2_HUMAN	POLDIP2	Polymerase delta-interacting protein 2	486.189	819.878		1341.86			431.251		1711.52	585.284	1515.84	310.179						
Q9Y2T2	Q9Y2T2	AP3M1_HUMAN	AP3M1	AP-3 complex subunit mu-1						264.306	467.554											
Q9Y2T3	Q9Y2T3	GUAD_HUMAN	GDA	Guanine deaminase					2047.11													
Q9Y2T7	Q9Y2T7	YBOX2_HUMAN	YBX2	Y-box-binding protein 2									1003.63									
Q9Y2V2	Q9Y2V2	CHSP1_HUMAN	CARHSP1	Calcium-regulated heat-stable protein 1						779	387.925					470.066						
Q9Y2V7	Q9Y2V7	COG6_HUMAN	COG6	Conserved oligomeric Golgi complex subunit 6							274.638											
Q9Y2W1	Q9Y2W1	TR150_HUMAN	THRAP3	Thyroid hormone receptor-associated protein 3	1701.85		761.848	845.336		1135.48	692.505	773.258	877.101		1268.92	827.835						
Q9Y2W2	Q9Y2W2	WBP11_HUMAN	WBP11	WW domain-binding protein 11												572.704						
Q9Y2X3	Q9Y2X3	NOP58_HUMAN	NOP58	Nucleolar protein 58	2893.3	2390.5	1735.24	2152.86		3180.23	1246.4	1673.78	2274.75		3277.54	1754.26						
Q9Y2Z4	Q9Y2Z4	SYYM_HUMAN	YARS2	Tyrosine--tRNA ligase, mitochondrial												339.768						
Q9Y305	Q9Y305	ACOT9_HUMAN	ACOT9	Acyl-coenzyme A thioesterase 9, mitochondrial	1298.3	1199.31	530.862	1731.24		759.492	509.649	893.086	2173.12	757.705	1085.17	637.209						
Q9Y320	Q9Y320	TMX2_HUMAN	TMX2	Thioredoxin-related transmembrane protein 2	1256	943.834	1076.81	471.733		698.675	183.647	657.604	728.635		725.984	271.257						
Q9Y333	Q9Y333	LSM2_HUMAN	LSM2	U6 snRNA-associated Sm-like protein LSm2							341.424	717.999										
Q9Y337	Q9Y337	KLK5_HUMAN	KLK5	Kallikrein-5					1649.26													
Q9Y371	Q9Y371	SHLB1_HUMAN	SH3GLB1	Endophilin-B1							385.261					369.779						
Q9Y383	Q9Y383	LC7L2_HUMAN	LUC7L2	Putative RNA-binding protein Luc7-like 2						693.491	351.012											
Q9Y394	Q9Y394	DHRS7_HUMAN	DHRS7	Dehydrogenase/reductase SDR family member 7	848.484	2014.07	1766.88	1248.13		1392.14	1226.88	2516.93	1611.46	1603.78	1611.17	917.847						
Q9Y399	Q9Y399	RT02_HUMAN	MRPS2	28S ribosomal protein S2, mitochondrial				578.614		703.736			717.611									
Q9Y3A5	Q9Y3A5	SBDS_HUMAN	SBDS	Ribosome maturation protein SBDS							521.333											
Q9Y3A6	Q9Y3A6	TMED5_HUMAN	TMED5	Transmembrane emp24 domain-containing protein 5		1486.23	1155.81		727.268	884.033	242.035	1216.16	770.198	337.906	1643.1	345.035						
Q9Y3B3	Q9Y3B3	TMED7_HUMAN	TMED7	Transmembrane emp24 domain-containing protein 7							938.75	761.813	700.583			467.107						
Q9Y3B4	Q9Y3B4	SF3B6_HUMAN	SF3B6	Splicing factor 3B subunit 6	683.788	849.276	340.975	897.935		616.253	325.329	826.984	518.845	522.002								
Q9Y3B9	Q9Y3B9	RRP15_HUMAN	RRP15	RRP15-like protein						342.447	239.754					204.593						
Q9Y3C1	Q9Y3C1	NOP16_HUMAN	NOP16	Nucleolar protein 16												318.197						
Q9Y3D3	Q9Y3D3	RT16_HUMAN	MRPS16	28S ribosomal protein S16, mitochondrial	499.617		1412.31	1154.34			267.607			1901.78	821.944	349.01						
Q9Y3D9	Q9Y3D9	RT23_HUMAN	MRPS23	28S ribosomal protein S23, mitochondrial	685.069		1225.74	1025.42		1068.53	306.823	925.475	591.708	1035.06	398.808	394.125						
Q9Y3E5	Q9Y3E5	PTH2_HUMAN	PTRH2	Peptidyl-tRNA hydrolase 2, mitochondrial			1217.27			268.469	290.917	405.987				425.374						
Q9Y3E7	Q9Y3E7	CHMP3_HUMAN	CHMP3	Charged multivesicular body protein 3							539.898					740.805						
Q9Y3F4	Q9Y3F4	STRAP_HUMAN	STRAP	Serine-threonine kinase receptor-associated protein	1036.58					550.769	920.5			490.481		559.748						
