Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-11-2024_Slot1-195_3581.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-11-2024_Slot1-196_3582.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-11-2024_Slot1-197_3584.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-198_3585.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-199_3587.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-200_3588.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-201_3603.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-202_3604.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-203_3605.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-204_3607.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-205_3608.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-13-2024_Slot1-206_3609.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_2ul_2-12-2024_Slot1-195_3592.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_2ul_2-12-2024_Slot1-196_3593.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_2ul_2-12-2024_Slot1-197_3595.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_2ul_2-12-2024_Slot1-198_3596.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_2ul_2-12-2024_Slot1-199_3598.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_2ul_2-12-2024_Slot1-200_3599.d
Q969N2	Q969N2	PIGT_HUMAN	PIGT	GPI transamidase component PIG-T		368.547		533.703	292.911		291.7		173.962			103.86						
Q969Q0	P83881;Q969Q0	RL36L_HUMAN	RPL36AL	60S ribosomal protein L36a-like		1112.82			1041.07	1259.88	1200.54	747.889				743.798						
Q969T9	Q969T9	WBP2_HUMAN	WBP2	WW domain-binding protein 2			158.85			270.773	188.516					232.182						
Q969V3	Q969V3	NCLN_HUMAN	NCLN	Nicalin	401.832	844.895	409.141	608.573		402.602	354.642	835.333	671.383	365.244		390.003						
Q969X5	Q969X5	ERGI1_HUMAN	ERGIC1	Endoplasmic reticulum-Golgi intermediate compartment protein 1	113.252	768.551	843.887	832.229	396.895	355.861	267.879	291.6	438.829	307.005		171.437						
Q969X6	Q969X6	UTP4_HUMAN	UTP4	U3 small nucleolar RNA-associated protein 4 homolog	721.734		533.32			169.083	227.1	228.8	289.302	458.263		198.581						
Q96A26	Q96A26	F162A_HUMAN	FAM162A	Protein FAM162A			388.895	322.029	695.393	91.7467	305.906	1525.72	861.591		269.43							
Q96A33	Q96A33	CCD47_HUMAN	CCDC47	PAT complex subunit CCDC47	695.224	668.208	251.926	585.745	505.791	491.45	484.997	670.422	576.077	620.773	334.778	473.11						
Q96A57	Q96A57	TM230_HUMAN	TMEM230	Transmembrane protein 230	625.033	629.086		347.155		243.228	256.668	412.44	656.201	272.406	613.742	590.517						
Q96AB3	Q96AB3	ISOC2_HUMAN	ISOC2	Isochorismatase domain-containing protein 2	796.547	113.84						191.326	343.806	2042.59	312.053	241.179						
Q96AC1;Q9BQL6	Q96AC1;Q9BQL6	FERM1_HUMAN;FERM2_HUMAN	FERMT1;FERMT2	Fermitin family homolog 2												307.884						
Q96AE4	Q96AE4	FUBP1_HUMAN	FUBP1	Far upstream element-binding protein 1	2602.89	2404.51	1073.18		894.455	3487.89	2575.99	2325.68	1567.65	2893.85	587.158	2170.74						
Q96AG4	Q96AG4	LRC59_HUMAN	LRRC59	Leucine-rich repeat-containing protein 59	7445.16	5632.29	5900.37	6830.64	2646.51	4842.68	3309.01	6589.94	6112.47	1681.05	4142.47	2688.74						
Q96BI1	Q96BI1	S22AI_HUMAN	SLC22A18	Solute carrier family 22 member 18	323.062		1128.54			200.577	284.19	553.632	331.91									
Q96C19	Q96C19	EFHD2_HUMAN	EFHD2	EF-hand domain-containing protein D2												446.863						
Q96C23	Q96C23	GALM_HUMAN	GALM	Galactose mutarotase							214.596											
Q96C36	Q96C36	P5CR2_HUMAN	PYCR2	Pyrroline-5-carboxylate reductase 2			371.708	375.04			166.718											
Q96CM8	Q96CM8	ACSF2_HUMAN	ACSF2	Medium-chain acyl-CoA ligase ACSF2, mitochondrial			315.148				298.482	412.019		171.8		266.417						
Q96CS3	Q96CS3	FAF2_HUMAN	FAF2	FAS-associated factor 2	1151.56	1128.72	630.433	882.103	598.229	1007.22	402.793	295.585	554.527	1119.2	558.439	303.524						
Q96CT7	Q96CT7	CC124_HUMAN	CCDC124	Coiled-coil domain-containing protein 124						358.369	294.189	181.705				385.536						
Q96CW1	Q96CW1	AP2M1_HUMAN	AP2M1	AP-2 complex subunit mu	883.378	1563.9	1269.63	1081.36	1377.22	988.72	777.563	1458.02	461.974	1852.55	854.112	657.559						
Q96DA0	Q96DA0	ZG16B_HUMAN	ZG16B	Zymogen granule protein 16 homolog B	641.046			494.961	5140.29	371.091				1113.58	250.423	57.3042						
Q96DH6	Q96DH6	MSI2H_HUMAN	MSI2	RNA-binding protein Musashi homolog 2							154.149	157.604	129.352			219.711						
Q96DI7	Q96DI7	SNR40_HUMAN	SNRNP40	U5 small nuclear ribonucleoprotein 40 kDa protein				560.118	416.254	347.257	440.512	765.091	291.154	731.44	568.657	425.704						
Q96DV4	Q96DV4	RM38_HUMAN	MRPL38	39S ribosomal protein L38, mitochondrial	213.555		581.292			334.179	285.022	468.915		974.831	1365.73	199.922						
Q96EL3	Q96EL3	RM53_HUMAN	MRPL53	39S ribosomal protein L53, mitochondrial	1188.45	1011.64			532.672	626.119	235.499	700.362	768.682	1259.7	579.703	371.686						
Q96EP0	Q96EP0	RNF31_HUMAN	RNF31	E3 ubiquitin-protein ligase RNF31								651.426										
Q96ER9	Q96ER9	MITOK_HUMAN	CCDC51	Mitochondrial potassium channel							140.98	157.394	356.188	536.064		318.115						
Q96EY7	Q96EY7	PTCD3_HUMAN	PTCD3	Pentatricopeptide repeat domain-containing protein 3, mitochondrial	407.078	301.989	333.613		442.587	280.088	163.555	488.192	535.32	657.785	521.432	214.969						
Q96EY8	Q96EY8	MMAB_HUMAN	MMAB	Corrinoid adenosyltransferase	804.878		342.619			332.437	190.917	155.389	773.67	839.16		99.2771						
Q96FQ6	Q96FQ6	S10AG_HUMAN	S100A16	Protein S100-A16					589.523		283.566	261.74				321.413						
Q96FS4	Q96FS4	SIPA1_HUMAN	SIPA1	Signal-induced proliferation-associated protein 1	1926.93	2554.09	1599.07	539.777	1716.25	1809.67	1151.92	2227.73	2709.35	1993.66	1032.92	630.373						
Q96FW1	Q96FW1	OTUB1_HUMAN	OTUB1	Ubiquitin thioesterase OTUB1		1388.35	1269.04		289.639	1128.9	1131.51		699.042		736.735	819.866						
Q96G03	Q96G03	PGM2_HUMAN	PGM2	Phosphoglucomutase-2					1712.55		119.356					134.563						
Q96G23	Q96G23	CERS2_HUMAN	CERS2	Ceramide synthase 2	627.949	878.515	881.78	679.757	542.427	615.936	743.372	402.073	589.689		443.913	534.991						
Q96GA7	Q96GA7	SDSL_HUMAN	SDSL	Serine dehydratase-like					243.01		310.691					657.478						
Q96GC5	Q96GC5	RM48_HUMAN	MRPL48	39S ribosomal protein L48, mitochondrial			280.494	352.775		307.48	190.963	304.649	125.324	527.875		369.811						
Q96GQ7	Q96GQ7	DDX27_HUMAN	DDX27	Probable ATP-dependent RNA helicase DDX27	839.42	906.715	718.575	686.36		676.878	318.335	388.302	621.358	877.584	824.597	442.324						
Q96HC4	Q96HC4	PDLI5_HUMAN	PDLIM5	PDZ and LIM domain protein 5				387.242		409.813	185.212					306.636						
Q96HE7	Q96HE7	ERO1A_HUMAN	ERO1A	ERO1-like protein alpha	554.658	568.149	854.704		318.465	580.954	438.022	1374.88	869.78	606.729	584.034	524.201						
Q96HS1	Q96HS1	PGAM5_HUMAN	PGAM5	Serine/threonine-protein phosphatase PGAM5, mitochondrial	1459.81	849.858	1806.99	1279.17	1374.35	1184.83	876.53	734.428	1582.96	1004.86	1457.36	829.034						
Q96I24	Q96I24	FUBP3_HUMAN	FUBP3	Far upstream element-binding protein 3		110.614	640.251		351.922	1038.97	481.59	328.356	517.561	468.982	1092.37	840.787						
Q96I25	Q96I25	SPF45_HUMAN	RBM17	Splicing factor 45							174.344	483.646				148.404						
Q96I36	Q96I36	COX14_HUMAN	COX14	Cytochrome c oxidase assembly protein COX14		505.103			676.951	282.958	218.095	782.984	676.504			121.59						
Q96I59	Q96I59	SYNM_HUMAN	NARS2	Probable asparagine--tRNA ligase, mitochondrial	121.991		61.549			193.99	324.729	167.748				410.223						
Q96I99	Q96I99	SUCB2_HUMAN	SUCLG2	Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial	598.206	1155.77	799.56	1228.15	851.445	690.921	456.207	560.836	518.86	992.296	745.229	244.169						
Q96IU4	Q96IU4	ABHEB_HUMAN	ABHD14B	Protein ABHD14B							122.666					93.9315						
Q96IX5	Q96IX5	ATPMK_HUMAN	ATP5MK	ATP synthase membrane subunit K, mitochondrial	1178.73	690.303	903.711	1441.32	893.207	204.364	490.123	622.498	421.432	1386.19	832.447	453.938						
Q96JB5	Q96JB5	CK5P3_HUMAN	CDK5RAP3	CDK5 regulatory subunit-associated protein 3		434.441					81.2081	557.994	408.251									
Q96JJ3	Q96JJ3	ELMO2_HUMAN	ELMO2	Engulfment and cell motility protein 2							154.857											
Q96KB5	Q96KB5	TOPK_HUMAN	PBK	Lymphokine-activated killer T-cell-originated protein kinase							250.077					912.346						
Q96KP4	Q96KP4	CNDP2_HUMAN	CNDP2	Cytosolic non-specific dipeptidase	780.334	351.117				906.531	841.849	398.811			372.033	694.424						
Q96KR1	Q96KR1	ZFR_HUMAN	ZFR	Zinc finger RNA-binding protein			267.378	871.156			80.3681	294.24	573.731			85.0144						
Q96M27	Q96M27	PRRC1_HUMAN	PRRC1	Protein PRRC1					420.93	210.639	335.587											
Q96MU7	Q96MU7	YTDC1_HUMAN	YTHDC1	YTH domain-containing protein 1	534.869	846.907	536.074	745.778			602.559	813.113	506.285	587.546	372.994	322.38						
Q96MW1	Q96MW1	CCD43_HUMAN	CCDC43	Coiled-coil domain-containing protein 43						197.743	122.618					154.572						
Q96N46	Q96N46	TTC14_HUMAN	TTC14	Tetratricopeptide repeat protein 14						1742.4	652.835											
Q96N66	Q96N66	MBOA7_HUMAN	MBOAT7	Lysophospholipid acyltransferase 7	612.944	601.282			1464.48		385.531	807.889	775.326	1397.38	988.381	374.98						
Q96NG3	Q96NG3	ODAD4_HUMAN	ODAD4	Outer dynein arm-docking complex subunit 4						4275.69		1362.04	4063.45									
Q96P31	Q96P31	FCRL3_HUMAN	FCRL3	Fc receptor-like protein 3	4328.87	3389.91	2867.77	2758.05		1224.6		3174.44	2297.8	2884.6	3441.83	1218.12						
Q96P63	Q96P63	SPB12_HUMAN	SERPINB12	Serpin B12	222.665	623.314	483.535	661.11	32302.6	879.201	45.0499	550.481	270.11	856.698	433.686	251.674						
Q96PK6	Q96PK6	RBM14_HUMAN	RBM14	RNA-binding protein 14	1246.72	848.649	870.813	1180.15	951.969	893.59	625.461	1311.49	1257.53	401.942	566.047	681.695						
Q96PU5	Q96PU5	NED4L_HUMAN	NEDD4L	E3 ubiquitin-protein ligase NEDD4-like						847.63	1185.12					672.875						
Q96Q11	Q96Q11	TRNT1_HUMAN	TRNT1	CCA tRNA nucleotidyltransferase 1, mitochondrial	459.73		166.277	777.872	289.209	483.829	210.273	225.861	217.951	426.225		189.721						
Q96QA5	Q96QA5	GSDMA_HUMAN	GSDMA	Gasdermin-A					2929.16													
Q96QK1	Q96QK1	VPS35_HUMAN	VPS35	Vacuolar protein sorting-associated protein 35	514.838	1417.43	475.168		1416.8	1410.7	2006.52	588.279	726.315	464.101	486.168	1316.63						
Q96RP9	Q96RP9	EFGM_HUMAN	GFM1	Elongation factor G, mitochondrial	661.623	729.45		863.115	1197.44	340.879	261.891	448.99	312.7	590.97	541.283	273.307						
Q96RQ3	Q96RQ3	MCCA_HUMAN	MCCC1	Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial					124.83		257.057	544.468	206.544	209.973								
Q96RS6	Q96RS6	NUDC1_HUMAN	NUDCD1	NudC domain-containing protein 1			128.376			383.309	136.54					133.835						
Q96S44	Q96S44	PRPK_HUMAN	TP53RK	EKC/KEOPS complex subunit TP53RK						320.849	324.697											
Q96SQ9	Q96SQ9	CP2S1_HUMAN	CYP2S1	Cytochrome P450 2S1	298.014	238.473					254.357	714.757	359.319	600.762	724.106	128.845						
Q96SU4	Q96SU4	OSBL9_HUMAN	OSBPL9	Oxysterol-binding protein-related protein 9							266.746											
Q96TA1	Q96TA1	NIBA2_HUMAN	NIBAN2	Protein Niban 2		294.142	551.072			1348.74	520.707	256.089	251.97	213.736	159.32	475.637						
Q96TA2	Q96TA2	YMEL1_HUMAN	YME1L1	ATP-dependent zinc metalloprotease YME1L1		487.653			70.1071	307.023	174.479	356.386	325.695			109.52						
Q99426	Q99426	TBCB_HUMAN	TBCB	Tubulin-folding cofactor B	425.633	639.549	864.407			260.753	719.208		251.854			1014.98						
Q99436	Q99436	PSB7_HUMAN	PSMB7	Proteasome subunit beta type-7	690.707	212.73			3964.06	694.543	834.992	549.133	434.949	592.225		672.165						
Q99439	Q99439;Q15417	CNN2_HUMAN	CNN2	Calponin-2						528.153	271.777	188.859				197.712						
Q99456	Q99456;P19012;CONT|P19012|K1C15_HUMAN;CONT|Q99456|K1C12_HUMAN	K1C12_HUMAN	KRT12	Keratin, type I cytoskeletal 12	2336.51	1480.8	1444.18	1853.74	42628.3		359.463	504.586	1455.16	1903.08	2289.85	919.372						
Q99459	Q99459	CDC5L_HUMAN	CDC5L	Cell division cycle 5-like protein	808.876		189.828	640.936		1543.56	322.401		516.974			237.406						
Q99460	Q99460	PSMD1_HUMAN	PSMD1	26S proteasome non-ATPase regulatory subunit 1	933.988	535.022	686.591	573.278	473.574	837.971	1274.07	1114.08	1427.4	393.316	565.047	1082.18						
Q99497	Q99497	PARK7_HUMAN	PARK7	Parkinson disease protein 7	672.114	1217.14	869.11	1595.59	4946.06	2789.21	3545.08	1211.73	1454.85	4769.17	2694.34	3462.29						
Q99536	Q99536	VAT1_HUMAN	VAT1	Synaptic vesicle membrane protein VAT-1 homolog	3067.95	1583.1	2920.09	966.31	3017.92	5976.34	5521.94	2489.86	1007.03	1719.46	917.792	4810.31						
Q99567	Q99567	NUP88_HUMAN	NUP88	Nuclear pore complex protein Nup88				523.108		522.564	121.14					254.675						
Q99584	Q99584	S10AD_HUMAN	S100A13	Protein S100-A13		284.142				270.414	587.717			247.76		371.663						
Q99614	Q99614	TTC1_HUMAN	TTC1	Tetratricopeptide repeat protein 1						163.552						241.457						
Q99615	Q99615	DNJC7_HUMAN	DNAJC7	DnaJ homolog subfamily C member 7							398.327					343.588						
Q99623	Q99623	PHB2_HUMAN	PHB2	Prohibitin-2	5427.61	4191.77	5067.76	6022.78	3823.2	4968.11	3273.37	4465.12	6209.11	4616.17	5409.99	2882.89						
Q99661	Q99661	KIF2C_HUMAN	KIF2C	Kinesin-like protein KIF2C												242.271						
Q99714	Q99714	HCD2_HUMAN	HSD17B10	3-hydroxyacyl-CoA dehydrogenase type-2	2484.7	3166.37	2579.16	1966.27	1346.85	2465.46	1334.62	2012.99	3189.73	3513.68	1698.43	1171.87						
Q99729	Q99729	ROAA_HUMAN	HNRNPAB	Heterogeneous nuclear ribonucleoprotein A/B	1002.19	1498.26	1394.69	2705.75	871.032	1939.89	1855.26	1729.91	1797.68	1530.25	1218.96	2044.89						
Q99733	Q99733	NP1L4_HUMAN	NAP1L4	Nucleosome assembly protein 1-like 4	873.897		479.654			133.872	828.603	449.327				767.893						
Q99735	Q99735	MGST2_HUMAN	MGST2	Microsomal glutathione S-transferase 2					9154.11		778.97	2428.57	1942.08	1181.63								
Q99798	Q99798	ACON_HUMAN	ACO2	Aconitate hydratase, mitochondrial	752.583	465.064	737.879	638.198	730.855	569.723	404.289	968.918	422.064	697.57	542.275	416.897						
Q99829	Q99829	CPNE1_HUMAN	CPNE1	Copine-1					2928.09	367.235	531.052		271.602			725.033						
Q99832	Q99832	TCPH_HUMAN	CCT7	T-complex protein 1 subunit eta	439.512	1329.44	1333.24	493.314	1342.37	1162.17	1701.61	657.071	577.147	1336.7		1634.98						
Q99848	Q99848	EBP2_HUMAN	EBNA1BP2	Probable rRNA-processing protein EBP2	376.756	34.1288	326.133	742.465		306.211	313.734	459.038	766.464	1135.3		221.153						
Q99873	Q99873	ANM1_HUMAN	PRMT1	Protein arginine N-methyltransferase 1	2612.92	1696.92	260.762	1244.62	1315.27	3262.27	2534.63	2171.02	1538.38	2320.71	568.983	2609.54						
Q99959	Q99959	PKP2_HUMAN	PKP2	Plakophilin-2			349.614				88.7561	228.431	270.93									
Q99986	Q99986	VRK1_HUMAN	VRK1	Serine/threonine-protein kinase VRK1						517.729	372.863	232.537	80.4416			498.791						
Q9BPU6	Q9BPU6	DPYL5_HUMAN	DPYSL5	Dihydropyrimidinase-related protein 5	71967.7	40318.8	67373.5	38182.7	18235.3	25925.7	16928.1	34127.2	18972.7	46654.5	26449.7	21965						
Q9BPX3	Q9BPX3	CND3_HUMAN	NCAPG	Condensin complex subunit 3							276.418					212.781						
Q9BQ39	Q9BQ39	DDX50_HUMAN	DDX50	ATP-dependent RNA helicase DDX50	421.586		505.902				290.969	259.351		255.243		269.42						
Q9BQ61	Q9BQ61	TRIR_HUMAN	TRIR	Telomerase RNA component interacting RNase						491.521	290.46	82.3294				287.711						
Q9BQA1	Q9BQA1	MEP50_HUMAN	WDR77	Methylosome protein 50	363.996			226.984	2788.2		191.623					289.095						
Q9BQG0	Q9BQG0	MBB1A_HUMAN	MYBBP1A	Myb-binding protein 1A	1138.51	1223.98	1005.16	1727.87	550.559	1236.27	707.699	933.091	722.933	1698.26	1237.49	800.938						
Q9BRA2	Q9BRA2	TXD17_HUMAN	TXNDC17	Thioredoxin domain-containing protein 17	1052.19	1168.8	1159.4	328.367	297.537	1403.59	1431.69	701.676	393.647	74.8701	1236.83	2273.07						
Q9BRP8	Q9BRP8	PYM1_HUMAN	PYM1	Partner of Y14 and mago	550.244											251.796						
Q9BRX5	Q9BRX5	PSF3_HUMAN	GINS3	DNA replication complex GINS protein PSF3												307.882						
Q9BRX8	Q9BRX8	PXL2A_HUMAN	PRXL2A	Peroxiredoxin-like 2A	521.115	799.869	1058.7	995.727	637.865		373.643	470.069	332.534	656.906	389.16	318.336						
Q9BS26	Q9BS26	ERP44_HUMAN	ERP44	Endoplasmic reticulum resident protein 44	786.136				535.783	585.827	296.066	841.741	977.264									
Q9BSD7	Q9BSD7	NTPCR_HUMAN	NTPCR	Cancer-related nucleoside-triphosphatase						410.89	598.747					834.767						
Q9BSF4	Q9BSF4	TIM29_HUMAN	TIMM29	Mitochondrial import inner membrane translocase subunit Tim29	293.155		441.874				80.4224	269.947				115.068						
Q9BSH4	Q9BSH4	TACO1_HUMAN	TACO1	Translational activator of cytochrome c oxidase 1	383.609		423.988	717.862		851.664	380.777	681.853	1238.01	1106.19	703.783	505.39						
Q9BSJ8	Q9BSJ8	ESYT1_HUMAN	ESYT1	Extended synaptotagmin-1	931.377	769.717	1060.36	373.034	538.726	652.801	353.089	374.404	510.432	528.046	827.39	274.515						
Q9BSV6	Q9BSV6	SEN34_HUMAN	TSEN34	tRNA-splicing endonuclease subunit Sen34						409.814	122.082											
Q9BT78	Q9BT78	CSN4_HUMAN	COPS4	COP9 signalosome complex subunit 4							122.415					323.034						
Q9BTD8	Q9BTD8	RBM42_HUMAN	RBM42	RNA-binding protein 42	438.686					229.266	389.903	636.857										
Q9BTT0	Q9BTT0	AN32E_HUMAN	ANP32E	Acidic leucine-rich nuclear phosphoprotein 32 family member E						696.748	203.12	390.861				187.795						
Q9BTU6	Q9BTU6	P4K2A_HUMAN	PI4K2A	Phosphatidylinositol 4-kinase type 2-alpha			468.674		310.272	260.788	445.296	329.611				561.102						
Q9BTW9	Q9BTW9	TBCD_HUMAN	TBCD	Tubulin-specific chaperone D							199.014					293.183						
Q9BUF5	Q9BUF5	TBB6_HUMAN	TUBB6	Tubulin beta-6 chain							364.138					392.162						
Q9BUJ2	Q9BUJ2	HNRL1_HUMAN	HNRNPUL1	Heterogeneous nuclear ribonucleoprotein U-like protein 1	809.237	959.841	511.448		1020.62	1211.93	741.916	979.106	610.156	1246.77	469.924	838.327						
Q9BUL8	Q9BUL8	PDC10_HUMAN	PDCD10	Programmed cell death protein 10			460.261				697.631					758.407						
Q9BUN8	Q9BUN8	DERL1_HUMAN	DERL1	Derlin-1	466.568	864.289	846.948	770.019	583.569	94.5726	379.895	571.182				371.307						
Q9BUP3	Q9BUP3	HTAI2_HUMAN	HTATIP2	Oxidoreductase HTATIP2	782.426		720.308	1101.03	674.083	919.94	986.682	673.09	925.182	389.185	750.473	732.59						
Q9BUQ8	Q9BUQ8	DDX23_HUMAN	DDX23	Probable ATP-dependent RNA helicase DDX23	777.535	729.617	930.963	442.931	681.501	1589.93	406.525	790.477	766.357	733.559	984.417	526.502						
Q9BUR5	Q9BUR5	MIC26_HUMAN	APOO	MICOS complex subunit MIC26			590.567	597.982		382.197	191.765	534.437	353.033			310.405						
Q9BV38	Q9BV38	WDR18_HUMAN	WDR18	WD repeat-containing protein 18	898.009						180.942	263.014				245.575						
Q9BV44	Q9BV44	THUM3_HUMAN	THUMPD3	THUMP domain-containing protein 3							38.7221					181.59						
Q9BVC6	Q9BVC6	TM109_HUMAN	TMEM109	Transmembrane protein 109		1336	1428.22	846.865	1057.53	366.155	1303.28	851.791	982.847	2326.09	743.014	603.056						
Q9BVG4	Q9BVG4	PBDC1_HUMAN	PBDC1	Protein PBDC1						194.616	499.449					406.163						
Q9BVJ6	Q9BVJ6	UT14A_HUMAN	UTP14A	U3 small nucleolar RNA-associated protein 14 homolog A								280.515	374.961	783.933								
Q9BVK6	Q9BVK6	TMED9_HUMAN	TMED9	Transmembrane emp24 domain-containing protein 9	2992.11	1870.1	4014.51	3893.05	7147.25	1920.58	2070.71	2319.42	1329.81	1725.85	3997.89	2253.89						
Q9BVP2	Q9BVP2	GNL3_HUMAN	GNL3	Guanine nucleotide-binding protein-like 3	768.2	729.206		1306.51	580.331	659.089	326.005	374.932	446.082	691.766	984.748	967.481						
Q9BVV7	Q9BVV7	TIM21_HUMAN	TIMM21	Mitochondrial import inner membrane translocase subunit Tim21												150.843						
Q9BW60	Q9BW60	ELOV1_HUMAN	ELOVL1	Elongation of very long chain fatty acids protein 1						759.659												
Q9BWD1	Q9BWD1	THIC_HUMAN	ACAT2	Acetyl-CoA acetyltransferase, cytosolic			303.337				356.667											
Q9BWM7	Q9BWM7	SFXN3_HUMAN	SFXN3	Sideroflexin-3		404.334	792.399				274.215	402.663	673.126		717.018							
Q9BX68	Q9BX68	HINT2_HUMAN	HINT2	Adenosine 5'-monophosphoramidase HINT2	1748.83	808.822	1144.27	2543.83	1075.8	1597.86	790.112	729.849	1493.87	1398.93	1665.71	546.745						
Q9BXJ9	Q9BXJ9	NAA15_HUMAN	NAA15	N-alpha-acetyltransferase 15, NatA auxiliary subunit							344.696					494.451						
Q9BXP5	Q9BXP5	SRRT_HUMAN	SRRT	Serrate RNA effector molecule homolog	689.815	1190.8		755.25	445.166	801.631	397.184	751.791	739.261	1018.43		594.025						
Q9BXS5	Q9BXS5	AP1M1_HUMAN	AP1M1	AP-1 complex subunit mu-1	602.99						579.548	509.85				660.976						
Q9BXW7	Q9BXW7	HDHD5_HUMAN	HDHD5	Haloacid dehalogenase-like hydrolase domain-containing 5	594.081		204.11			172.125	259.513	353.219	406.152	535.188		269.986						
Q9BXY0	Q9BXY0	MAK16_HUMAN	MAK16	Protein MAK16 homolog			429.175					215.982										
Q9BY32	Q9BY32	ITPA_HUMAN	ITPA	Inosine triphosphate pyrophosphatase		743.024			540.259	413.386	928.161		342.709			578.57						
Q9BY43	Q9BY43	CHM4A_HUMAN	CHMP4A	Charged multivesicular body protein 4a							202.245											
Q9BY44	Q9BY44	EIF2A_HUMAN	EIF2A	Eukaryotic translation initiation factor 2A		621.835	197.423				316.876	281.406				88.3886						
Q9BY77	Q9BY77	PDIP3_HUMAN	POLDIP3	Polymerase delta-interacting protein 3						262.212	186.559	195.003				174.522						
Q9BYB0	Q9BYB0	SHAN3_HUMAN	SHANK3	SH3 and multiple ankyrin repeat domains protein 3	1587.4	2389.22	2986.44	2045.62	1779.19	1713.84	623.883	1043.28	2224.12		1860.69	590.987						
Q9BYD6	Q9BYD6	RM01_HUMAN	MRPL1	39S ribosomal protein L1, mitochondrial	423.819		286.397				53.0825				460.593							
Q9BYG3	Q9BYG3	MK67I_HUMAN	NIFK	MKI67 FHA domain-interacting nucleolar phosphoprotein	799.156	330.343	743.522	961.185	300.635	326.091	272.694			259.508	765.747	178.951						
Q9BYN0	Q9BYN0	SRXN1_HUMAN	SRXN1	Sulfiredoxin-1							209.422					421.682						
Q9BYT8	Q9BYT8	NEUL_HUMAN	NLN	Neurolysin, mitochondrial			373.838		291.317		240.542	223.398				293.268						
Q9BYZ2	Q9BYZ2	LDH6B_HUMAN	LDHAL6B	L-lactate dehydrogenase A-like 6B												449.261						
Q9BZE1	Q9BZE1	RM37_HUMAN	MRPL37	39S ribosomal protein L37, mitochondrial	522.594	378.021		830.755	303.382	446.227	294.949	306.77	387.014		824.913	194.198						
Q9BZE4	Q9BZE4	GTPB4_HUMAN	GTPBP4	GTP-binding protein 4	797.841	439.316		906.791	723.103	435.1	520.354	308.236	668.509	1373.43		690.691						
Q9BZJ0	Q9BZJ0	CRNL1_HUMAN	CRNKL1	Crooked neck-like protein 1	362.339			870.271		452.042						217.811						
Q9BZX2	Q9BZX2	UCK2_HUMAN	UCK2	Uridine-cytidine kinase 2							181.171											
Q9BZZ5	Q9BZZ5	API5_HUMAN	API5	Apoptosis inhibitor 5		893.222	1140.71			1731.59	774.902	765.914				940.66						
Q9C075	Q9C075;CONT|Q9C075|K1C23_HUMAN	K1C23_HUMAN	KRT23	Keratin, type I cytoskeletal 23					19702.1	615.617	562.441	288.311		263.686		65.0243						
Q9C0C2	Q9C0C2	TB182_HUMAN	TNKS1BP1	182 kDa tankyrase-1-binding protein			354.37			547.553	411.674	352.837				394.659						
Q9GZL7	Q9GZL7	WDR12_HUMAN	WDR12	Ribosome biogenesis protein WDR12	348.262	396.247				364.063	138.361	231.725	237.652	330.07		204.742						
Q9GZN8	Q9GZN8	CT027_HUMAN	C20orf27	UPF0687 protein C20orf27							332.228					213.08						
Q9GZP8	Q9GZP8	IMUP_HUMAN	IMUP	Immortalization up-regulated protein				549.405	378.614	296.342	1456.33	249.877				1761.68						
Q9GZR7	Q9GZR7	DDX24_HUMAN	DDX24	ATP-dependent RNA helicase DDX24	716.786		332.852	359.603		754.837	313.087	377.309		196.369	311.641	195.964						
Q9GZS1	Q9GZS1	RPA49_HUMAN	POLR1E	DNA-directed RNA polymerase I subunit RPA49						175.228	123.527					241.33						
